Number of particles,times
1552,4.33038348082597
1596,4.3362831858407
1484,4.34218289085545
1489,4.3480825958702
1484,4.35398230088495
1559,4.3598820058997
1455,4.36578171091445
1485,4.3716814159292
1530,4.37758112094395
1557,4.3834808259587
1494,4.38938053097345
1474,4.3952802359882
1508,4.40117994100295
1480,4.4070796460177
1451,4.41297935103245
1467,4.4188790560472
1494,4.42477876106195
1449,4.4306784660767
1484,4.43657817109145
1479,4.4424778761062
1510,4.44837758112095
1550,4.4542772861357
1530,4.46017699115045
1567,4.46607669616518
1521,4.47197640117993
1553,4.47787610619468
1615,4.48377581120943
1505,4.48967551622418
1525,4.49557522123893
1537,4.50147492625368
1557,4.50737463126843
1536,4.51327433628318
1512,4.51917404129793
1501,4.52507374631268
1531,4.53097345132743
1561,4.53687315634218
1519,4.54277286135693
1508,4.54867256637168
1499,4.55457227138643
1530,4.56047197640118
1580,4.56637168141593
1605,4.57227138643068
1560,4.57817109144543
1517,4.58407079646018
1500,4.58997050147493
1509,4.59587020648968
1522,4.60176991150443
1504,4.60766961651917
1529,4.61356932153392
1598,4.61946902654867
1527,4.62536873156342
1510,4.63126843657817
1597,4.63716814159292
1501,4.64306784660767
1528,4.64896755162242
1492,4.65486725663717
1522,4.66076696165192
1500,4.66666666666667
1507,4.67256637168142
1553,4.67846607669617
1495,4.68436578171092
1520,4.69026548672567
1474,4.69616519174042
1503,4.70206489675517
1540,4.70796460176992
1494,4.71386430678467
1548,4.71976401179942
1498,4.72566371681417
1537,4.73156342182892
1592,4.73746312684365
1496,4.7433628318584
1536,4.74926253687315
1488,4.7551622418879
1505,4.76106194690265
1513,4.7669616519174
1474,4.77286135693215
1544,4.7787610619469
1501,4.78466076696165
1505,4.7905604719764
1495,4.79646017699115
1484,4.8023598820059
1514,4.80825958702065
1517,4.8141592920354
1503,4.82005899705015
1472,4.8259587020649
1505,4.83185840707965
1521,4.8377581120944
1480,4.84365781710915
1506,4.8495575221239
1524,4.85545722713865
1545,4.86135693215338
1491,4.86725663716813
1509,4.87315634218288
1474,4.87905604719763
1530,4.88495575221238
1513,4.89085545722713
1532,4.89675516224188
1457,4.90265486725663
1469,4.90855457227138
1485,4.91445427728613
1462,4.92035398230088
1469,4.92625368731563
1525,4.93215339233038
1452,4.93805309734513
1472,4.94395280235988
1465,4.94985250737463
1471,4.95575221238938
1453,4.96165191740413
1493,4.96755162241888
1473,4.97345132743363
1495,4.97935103244838
1510,4.98525073746313
1481,4.99115044247788
1460,4.99705014749263
1499,5.00294985250738
1522,5.00884955752212
1458,5.01474926253687
1452,5.02064896755162
1453,5.02654867256637
1442,5.03244837758112
1508,5.03834808259587
1495,5.04424778761062
1455,5.05014749262537
1443,5.05604719764012
1466,5.06194690265487
1506,5.06784660766962
1447,5.07374631268437
1499,5.07964601769912
1465,5.08554572271387
1446,5.09144542772862
1471,5.09734513274337
1423,5.10324483775812
,5.10914454277287
